,address,description,title,url,state
2869,"P.O. Box 200201 
Helena, MT 59620-0201 United States","To enhance, develop and promote agriculture and allied industries, while protecting producers, consumers, and the general public.",Montana Department Of Agriculture,http://agr.mt.gov/,MT
2870,"2200 N. 33rd Street, P.O. Box 30370 
Lincoln, NE 68503-0370 United States","The commission has sole charge of state parks, game and fish, and all things pertaining thereto; boating; and administration of the Land and Water Conservation Fund. Complete information on Game and Parks Commission facilities is available at
   
    www.ngpc.state.ne.us
   
   .",Nebraska Game And Parks Commission,www.outdoornebraska.ne.gov,NE
2871,"1100 Valley Road 
Reno, NV 89512 United States","A regulatory and policymaking body, administering laws, regulations, and policies. Mission is the protection, propagation, restoration, introduction, transplantation, and management of wildlife throughout the state.",Nevada Department Of Wildlife,ndow.org,NV
2872,"401 E. State Street 
P.O. Box 402 
Trenton, NJ 08625-0402 United States","To assist the residents of New Jersey in preserving, sustaining, protecting and enhancing the environment to ensure the integration of high environmental quality, public health and economic vitality.",New Jersey Department Of Environmental Protection; Commissioner’S Office,http://www.nj.gov/dep/commissioner/,NJ
2873,"P.O. Box 420 
Trenton, NJ 08625-0420 United States","Formed to study, evaluate, and prepare maps and reports on New Jersey’s resources. In addition to a geologic map and information on the mineral industry and water resources, the survey provides geologic and ground water reports, geologic and topographic maps, ground water monitoring, and other resource information.",New Jersey Department Of Environmental Protection; Geological Survey,http://www.nj.gov/dep/njgs/,NJ
2874,"1220 South St. Francis Drive 
Santa Fe, NM 87505 United States","As the steward for New Mexico’s natural resources, the department seeks to preserve the unique natural beauty of New Mexico and to facilitate the beneficial development and use of its resources in an environmentally responsible manner.","New Mexico Energy, Minerals, And Natural Resources Department; Wendall Chino Building",www.emnrd.state.nm.us/default.htm,NM
2875,"Box 30003, Campus Box 3AG 
Las Cruces, NM 88003 United States",Provide research based information to the general public.,New Mexico State University; Cooperative Extension Services; College Of Ag And Home Economics,www.cahe.nmsu.edu/ces,NM
2876,"625 Broadway 
4th floor 
Albany, NY 12233 United States","New York State Department of Environmental Conservation’s Division of Water protects water quality by regulating wastewater discharges, monitoring water quality, and controlling surface runoff. Water programs ensure adequate water quantity for public water supply, fish and wildlife habitat, and other uses; and reduce impacts from flooding, dam failure, and beach erosion. The Division works with partners and communities to promote water stewardship and education.",New York Department Of Environmental Conservation; Division Of Water,http://www.dec.ny.gov/about/661.html,NY
2877,"Tower Building, Empire State Plaza 
Albany, NY 12237 United States",,New York Department Of Health,www.health.ny.gov,NY
2878,"10 B Airline Drive 
Albany, NY 12235 United States","Promotes and regulates production, manufacturing, marketing, storing, and distribution of food. Supervises quality of plant materials and health of animals and regulates dogs. Also, represents agricultural interests before the New York Public Service Commission on siting of transmission lines and power plants.",New York State Department Of Agriculture And Markets,http://www.agriculture.ny.gov/,NY
2879,"NYS Office of Parks, Recreation and Historic Preservation 625 Broadway 
Albany NY 12207 - See more at:
   
    http://nysparks.com/about/contact-us.aspx#sthash.ExMqR6Uu.dpuf
   
   United States","Administers and operates 151 parks, park preserves, and recreational facilities; three arboretums; and 35 historic sites throughout the state. Administers 15 heritage areas in partnership with local communities. Acquires and protects public lands and open space; coordinates athletic programs; develops environmental interpretive programs; maintains a field services bureau that oversees historic resources and National Historic Register entries; and administers boating and snowmobiling laws.","New York State Office Of Parks, Recreation, And Historic Preservation; New York State Parks",www.nysparks.com,NY
2880,"307 First Street E. 
Bottineau, ND 58318-1100 United States","Mission statement: Caring for, protecting, and improving forest resources for future generations.",North Dakota Forest Service,www.state.nd.us/forest,ND
2881,"P.O. Box 5520 
Bismarck, ND 58506-5520 United States",State pollution control programs.,North Dakota Department Of Health,www.ndhealth.org,ND
2882,"100 N. Bismarck Expressway 
Bismarck, ND 58501-5095 United States","To protect, conserve, and enhance fish and wildlife populations and their habitats for sustained public consumptive and nonconsumptive use.",North Dakota Game And Fish Department,www.gf.nd.gov,ND
2883,"900 E. Boulevard Avenue 
Bismarck, ND 58505-0850 United States","State agency: water rights, water development, floodplain management, dam safety.",North Dakota Water Commission,www.swc.state.nd.us,ND
2884,"P.O. Box 6192 
China Village, ME 04926-6192 United States","An international forest-fire protection mutual-aid organization composed of three commissioners each from Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York and the Canadian provinces of Quebec, New Brunswick, and Nova Scotia, plus New England national forests (Green Mountain and White Mountain). Uniform fire organization planning and suppression technique training are carried out annually by the members. The Northeastern Interstate Forest Fire Protection Compact is the governing document that established the organization.",Northeastern Forest Fire Protection Commission,www.nffpc.org,ME
2885,"8995 E. Main Street 
Reynoldsburg, OH 43068 United States",,Ohio Department Of Agriculture,http://www.agri.ohio.gov/,OH
2886,"309 S. Fourth Street, Room 222 
Columbus, OH 43215 United States","The Environmental Review Appeals Commission is an administrative commission designed to review the actions of the Ohio EPA, State Fire Marshal, and the various county boards of health charged with environmental jurisdiction in order to determine that the agencies’ actions have been reasonable and lawful.",Ohio Environmental Review Appeals Commission,,OH
2887,"2120 Fyffe Road 
Room 3 Ag. Admin. Building 
Columbus, OH 43210 United States","Engaging people to strengthen their lives and communities through research-based educational programming. OSU Extension is a dynamic educational entity that partners with individuals, families, communities, business and industry, and organizations to strengthen the lives of Ohioans.",Ohio State University Extension,www.http://extension.osu.edu/,OH
2888,"007 Agriculture Hall 
Oklahoma State University 
Stillwater, OK 74078-3051 
United States",Involved in graduate education in resource conservation.,Oklahoma Cooperative Fish And Wildlife Research Unit (U.S Department Of Interior),http://www.coopunits.org/Oklahoma/,OK
2889,"100 E. Boyd Room N-131 
Norman, OK 73019 United States","The OGS is responsible for investigating the geology and mineral resources of the state and for preparing and publishing bulletins, reports, and maps describing these investigations.",Oklahoma Geological Survey,www.ogs.ou.edu,OK
2890,"P.O. Box 2063 
Harrisburg, PA 17105-2063 United States","The Department of Environmental Protection’s mission is to protect Pennsylvania’s air, land, and water from pollution and to provide for the health and safety of its citizens through a cleaner environment. They will work as partners with individuals, organizations, governments, and businesses to prevent pollution and restore their natural resources.",Pennsylvania Department Of Environmental Protection,www.dep.state.pa.us,PA
2891,"615 W. State Street 
Purdue University 
West Lafayette, IN 47907-2053 United States",Cooperative extension service of Indiana’s Land Grant University,Purdue University Extension Services,www.extension.purdue.edu,IN
2892,"45 Fremont Street, Suite 2000 
San Francisco, CA 94105-2219 United States","A coastal management agency that carries out mandated policies on coastal conservation and development through regulation and planning programs. These policies deal with public access to the coast, coastal recreation, the California marine environment, coastal land resources, and coastal development of various types, including power plants and other energy installations.","Resources Agency, The; California Coastal Commission",www.coastal.ca.gov,CA
2893,"Suite 400, 1362 McMillan Avenue 
Charleston, SC 29405 United States",OCRM is a division of South Carolina’s Department of Health and Environmental Control. OCRM has the dual responsibility of protecting the coastal environment while promoting responsible development within the eight coastal counties.,South Carolina Department Of Health And Environmental Control; Office Of Ocean And Coastal Resource; Management (Ocrm),https://www.scdhec.gov/ocrm/,SC
2894,"523 E. Capitol Avenue 
Pierre, SD 57501-3182 United States",State agency responsible for forestry and conservition programs on state and private lands in South Dakota.,South Dakota Department Of Agriculture; Division Of Resource Conservation And; Forestry,http://sdda.sd.gov/conservation-forestry/,SD
2895,"523 East Capitol Avenue 
Joe Foss Building 
Pierre, SD 57501 United States","The department’s mission is to provide environmental and natural resources assessment, financial assistance, and regulation in a customer-service manner that protects the public health, conserves natural resources, preserves the environment, and promotes economic development.",South Dakota Department Of Environment And Natural Resources,www.state.sd.us/denr,SD
2896,"2379 Broad Street, U.S. 41 South 
Brooksville, FL 34604-6899 United States","A governmental agency dedicated to resource-protection conservation programs, which are supported through regulatory and nonregulatory initiatives and cooperative funding projects.",Southwest Florida Water Management District (Swfwmd),www.watermatters.org,FL
2897,"220 N. Walnut Street 
Burlington, WA 98233 United States",Northwest region state parks headquarters.,State Parks And Recreation Commission (Washington); Northwest Region,www.parks.wa.gov,WA
2898,"4200 Smith School Road 
Austin, TX 78744 United States","An organization that has approximately 3,000 employees, including law enforcement for game laws. Its mission is to manage and conserve the natural and cultural resources of Texas and to provide hunting, fishing, and outdoor recreation opportunities for the use and enjoyment of present and future generations.",Texas Parks And Wildlife Department,www.tpwd.state.tx.us,TX
2899,"104 Nash Hall 
Oregon State University 
Corvallis, OR 97331-3803 United States","The research focus of the Unit is on physiological, ecological, and genetic factors affecting production and performance of freshwater fishes. The staff consists of two permanent and two–three other Ph.D.-level scientists, as well as graduate students and technicians.",United States Department Of The Interior; Oregon Cooperative Fish And Wildlife; Research Unit,fw.oregonstate.edu,OR
2900,"University of Washington 
Box 355020 
Seattle, WA 98195-5020 United States","The goals of the WACFWRU are to conduct research in support of the Department of the Interior and Washington State; train graduate students in fisheries and wildlife science by facilitating research support and by teaching; and disseminate research results to the scientific community, management agencies, and the general public.",United States Department Of The Interior; Washington Cooperative Fish And Wildlife; Research Unit; School Of Aquatic And Fishery Sciences,www.fish.washington.edu/wacfwru,WA
2901,"P.O. Box 146500 
Salt Lake City, UT 84114-6500 United States",Agriculture and Conservation Education,Utah Department Of Agriculture,www.http://ag.utah.gov/,UT
2902,"University of Virgin Islands, R.R. 2 
Box 10,000, Kingshill 
St. Croix, VI 00850-9781 United States",,Virgin Islands Cooperative Extension Service,http://uvi.edu/community/cooperative-extension-service/default.aspx,
2903,"100 Cheatham Hall 
Virginia Polytechnic Institute and 
State University 
Blacksburg, VA 24061-0321 United States","Founded for training graduate students in fisheries and wildlife, with teaching and extension in fisheries and wildlife biology. Cooperatively supported by the Biological Resources Division of U.S.G.S. the U.S. Geological Survey, Department of Game and Inland Fisheries, and Virginia Polytechnic Institute and State University.",Virginia Cooperative Fish And Wildlife Research Unit (U.S. Department Of Interior),http://www.coopunits.org/Virginia/,VA
2904,"203 Governor Street, Suite 302 
Richmond, VA 23219 United States","To conserve, protect, enhance, and advocate the wise use of the commonwealth’s unique natural, historic, recreational, scenic, and cultural resources.",Virginia Department Of Conservation And Recreation,http://www.dcr.virginia.gov/,VA
2905,"203 Governor Street, Suite 316 
Richmond, VA 23219 United States","To preserve Virginia’s natural, scenic, historic, scientific, open space, and recreational areas. The Foundation accepts gifts of cash, stock, real property, or open space easements to achieve its purpose.",Virginia Outdoors Foundation; Northern Virginia Office- Aldie; Charlottesville Office; Southwestern Virginia Office- Blacksburg,www.virginiaoutdoorsfoundation.org,VA
2906,"P.O. Box 47014 
Olympia, WA 98504-7014 United States","The mission of the program is to identify and evaluate native ecosystems and species, set conservation priorities, and provide information to protect these
   

   irreplaceable resources for the benefit of current and future generations.",Washington Natural Heritage Program,http://www.dnr.wa.gov/natural-heritage-program,WA
2907,"P.O. Box 42650 
7150 Cleanwater Lane 
Olympia, WA 98504-2650 United States","The Commission’s mission is to acquire, develop, improve, and maintain state parks and recreation areas. Involvement includes but is not limited to state parks, seashore conservation, water and boating safety, snowmobile safety, and natural and historic heritage interpretation.",Washington State Parks And Recreation Commission,www.parks.wa.gov,WA
2908,"P.O. Box 1495 
Spokane, WA 99210-1495 United States","Washington State University Extension engages people, organizations, and communities to advance knowledge, economic well-being, and quality of life by fostering inquiry, learning, and the application of research.","Washington State University Extension; Ed Adams, Anr Director; Washington State University Extension",http://cahnrs.wsu.edu/extension/,WA
2909,"1900 Kanawha Boulevard, East Building 3 
Charleston, WV 25305 United States","The Division’s objective is to provide a comprehensive program for the exploration, conservation, development, protection, enjoyment, and use of the natural resources of the state of West Virginia. The commission was the forerunner of the Department of Natural Resources, created by the legislature in 1961 and modified to the Division of Natural Resources in 1993.",West Virginia Division Of Natural Resources,http://www.wvdnr.gov/,VA
2910,"West Virginia University 
817 Knapp Hall 
P.O. Box 6031 
Morgantown, WV 26506 United States",Extension Service,West Virginia University; Extension Service,http://ext.wvu.edu/,VA
2911,"110B College of Natural Resources UW Stevens Point 
Stevens Point, Wl 54481 United States","Grants board providing $50,000 annually to environmental education (EE) initiatives, $190,00 annually to forestry education initiatives, and $190,000 annually to school forest initiatives for projects within the state of Wisconsin, with a maximum grant of $20,000 per project.",Wisconsin Environmental Education Board (Weeb),http://www.uwsp.edu/cnr-ap/weeb/Pages/default.aspx,WI
2912,"2219 Carey Avenue 
Cheyenne, WY 82002 United States","The Wyoming Department of Agriculture is devoted to the promotion and enhancement of Wyoming’s agriculture, natural resources, and quality of life.",Wyoming Department Of Agriculture,www.wyagric.state.wy.us,WY
2913,"122 W. 25th Street, Herschler Building 
Cheyenne, WY 82002 United States","Established to plan the development, use, reclamation, preservation, and enhancement of the air, land, and water resources of the state.",Wyoming Environmental Quality Department,http://deq.wyoming.gov/,WY
2914,"2301 Central Avenue 
Barrett Building 4th Floor 
Cheyenne, WY 82002 United States","Responsible for administering the state parks, state recreation areas, historic sites, petroglyph site, archaeological site, markers and monuments, snowmobile program, and state trails and Off Road Vehicle programs.",Wyoming State Parks And Cultural Resources; Division Of State Parks And Historic Sites,http://wyospcr.state.wy.us/,WY
2915,"One Morgan Place 
Yellow Springs, OH 45387 United States","Antioch is a private liberal-arts college featured in Loren Pope’s book Colleges that Change Lives. Antioch College is a founding member of the Eco-League, and has strong programs in environmental studies and environmental science.",Antioch College,www.antiochcollege.org,OH
2916,"Box 875402, Arizona State University 
Tempe, AZ 875402-3211 United States","The Center is involved in the Central Arizona–Phoenix Long Term Ecological Research (CAP LTER) project at Arizona State University, funded by the National Science Foundation and one of the first urban sites in the LTER network. CAP LTER provides a unique addition to LTER research by focusing upon an arid-and ecosystem profoundly influenced, even defined, by the presence and activities of humans.",Arizona State University; Center For Environmental Studies; Central Arizona–Phoenix Long Term; Ecological Research Project; Consortium For The Study Of Rapidly; Urbanizing Regions,cesa.asu.edu,AZ
2917,"P.O. Box 1346 
Gloucester Point, VA 23062 United States","A state institution founded for providing research, advisory services, and education for the public and for state and federal agencies responsible for managing marine resources.",College Of William And Mary; Virginia Institute Of Marine Science/School Of Marine Science,www.vims.edu,VA
2918,"1 E. Jackson 
Chicago, IL 60614-3207 United States",Department of Biological Sciences,Depaul University; Biological Sciences,csh.depaul.edu/departments/biological-sciences/Pages/default.aspx,IL
2919,"Department of Biological Sciences 
Emporia State University 
Campus Box 4050 
Emporia, KS 66801-5087 United States","The Department of Biological Sciences at Emporia State University offers undergraduate and graduate training in botany, cell and microbiology, conservation and wildlife biology, ecology, genetics, physiology, teacher education, and zoology. The Department has 15 full-time faculty members, approximately 25 graduate students, and approximately 270 undergraduate majors. Field and laboratory work are emphasized. Over 1,100 acres of native habitats are managed for teaching, research, and preservation.",Emporia State University; Biological Sciences,www.emporia.edu/biosci,KS
2920,"Box 8007 
Pocatello, ID 83209-8007 United States",The Department of Biological Sciences at Idaho State University has high-quality degree programs in ecology. Strong basic coursework and original investigations are emphasized at the undergraduate and graduate levels. Habitats available for study range from cold sagebrush deserts to heavily forested areas and include streams and riparian areas in the Snake River Canyon to its headwaters in Yellowstone National Park.,Idaho State University; Department Of Biological Sciences,www.isu.edu/bios,ID
2921,"Kansas School Naturalist 
Department of Biological Sciences, Box 4050 
Emporia State University 
Emporia, KS 66801 United States","The Kansas School Naturalist is an accurate, high-interest natural-history publication that serves science teachers, naturalists, scout leaders, and others interested in all aspects of physical and biological sciences. From one to four issues are published each year. It is free upon request. Some issues have been translated into Spanish and Chinese. In-print back issues are available free upon request. Out-of-print issues are photocopied and sent for $1.00 each to cover costs.",Kansas School Naturalist,www.emporia.edu/ksn,KS
2922,"232 Weber Hall 
Kansas State University 
Manhattan, KS 66506-1600 United States","University teaching, research, and outreach in wildlife management.","Kansas State Extension Services; Wildlife Damage Control, Dept. Of Animal Sciences And Industry",http://www.asi.k-state.edu/,KS
2923,"202 Linfield Hall 
P.O. Box 172860 
Bozeman, MT 59717-2860 United States","Land-grant university, with Dean and Director’s Office for the College of Agriculture and Montana Agricultural Research Centers.",Montana State University; College Of Agriculture; Montana Agriculture Experiment Station,www.ag.montana.edu/,MT
2924,"NAU Box 5640 
Flagstaff, AZ 86011-5621 United States","The Department of Biology offers an emphasis in the areas of applied plant science, aquatic biology, ecology, cellular and molecular biology, and fish and wildlife management. Available emphasis areas for environmental science are biology, chemistry, applied geology, applied mathematics, microbiology, environmental administration and policy, environmental communications, and environmental management. They also offer a certificate in conservation ecology.",Northern Arizona University; College Of Arts And Sciences,www.nau.edu,AZ
2925,"217 Agricultural Administration Building, Pennsylvania 
State University 
University Park, PA 16802-2600 United States","The mission of Penn State Cooperative Extension is to extend nonformal outreach educational opportunities to individuals, families, businesses, and communities throughout Pennsylvania. The Cooperative Extension education programs enable the commonwealth to maintain a competitive and environmentally sound food and fiber system and prepare Pennsylvania’s youth, adults, and families to enhance the quality of their lives and participate more fully in community decisions.",Pennsylvania State Extension Services,www.extension.psu.edu,PA
2926,"110 8th Street, Pittbsurgh Building 
Troy, NY 12180-3590 United States","Rensselaer’s M.B.A. program, with a sharp focus on innovation and entrepreneurships, integrated and interdisciplinary, providing entree for a professional role in corporations, governmental agencies, and other organizations dealing with environmental and energy matters from a base of technical and managerial knowledge and understanding.","Rensselaer Polytechnic Institute; Lally School Of Management And Technology; Mba, W/Environmental Management And Policy",lallyschool.rpi.edu,NY
2927,"101 Vera King Farris, Galloway, 
NJ 08205 United States","A four-year, public liberal-arts college.",Richard Stockton College; Division Of Natural Sciences And Mathematics,www.stockton.edu,NJ
2928,"5500Campanile Drive 
San Diego, CA 92182-1913 United States","Research and policy for environmental, ecological and human health issues in the U.S.-Mexican border region",Southwest Center For Environmental Research And Policy (Scerp),irsc.sdsu.edu/scerp.htm,CA
2929,"100 Grant Street 
De Pere, WI 54115-2099 United States","The group conducts faculty/student research, provides international ecotours, serves as a resource for expert speakers, and offers public presentations on environmental topics.",St. Norbert College; Division Of Natural Sciences,www.snc.edu,DE
2930,"371 Serra Mall (Gilbert Building) 
Stanford, CA 94305-5020 United States","To support research and education in the interconnected global issues of population growth, its effects on the environment, the pressure on natural resources, and the capacity of many nations to achieve sustainable socioeconomic development. Issues are approached through interdisciplinary perspectives of population biology, economics, and social and medical sciences.",Stanford University; Morrison Institute For Population And; Resource Studies,www.stanford.edu/group/morrinst,CA
2931,"School of Marine and Atmospheric Sciences Stony Brook University 
Stony Brook, NY 11794-5000 United States","University-wide center to develop marine and atmospheric research, instructional programs, and facilities for the State University of New York. Ongoing research projects are directed toward coastal oceanographic processes, marine environmental problems and management, and atmospheric sciences and resources management. Among the Center’s organized units are the Living Marine Resources Institute, the Waste Reduction and Management Institute, and the Coastal Ocean Action Strategies Institute.",State University Of New York At Stony Brook; Marine Sciences Research Center,www.msrc.sunysb.edu,NY
2932,"MSC 218 
700 University Boulevard 
Kingsville, TX 78363 United States","A nonprofit institute that emphasizes research on wildlife and range management in Texas. Some work also done in Mexico and Canada. Research specialties include deer, quail, waterfowl, wild cats, wildlife diseases, semi-arid land ecology, animal nutrition, habitat requirements, GIS applications, and nongame wildlife.",Texas A And M University At Kingsville; Caesar Kleberg Wildlife Research Institute,ckwri.tamuk.edu,TX
2933,"6329 Freret Street 
New Orleans, LA 70118-6231 United States",Provides free legal assistance through its student attorneys to community organizations and indigent persons seeking to protect public health and the environment.,Tulane Environmental Law Clinic; Environmental Law Clinic,www.tulane.edu/~telc,LA
2934,"2801 S. University Avenue 
Little Rock, AR 72204-1099 United States","The Environmental Health Sciences Program (
   
    www.ualr.edu/biology/environmental-health-science/
   
   ) curriculum consists of a common core and a choice from four areas of concentrated study: Environmental quality management, occupational safety and health, environmental planning, and environmental/public health sciences. Fish and Wildlife Management Program prepares students for conservation biology research and management. Meets certification requirements of American Fisheries Society and The Wildlife Society.",University Of Arkansas At Little Rock; Department Of Biology,www.ualr.edu,AR
2935,"One Shields Avenue 
Davis, CA 95616 United States 
Website;
   
    www.vetmed.ucdavis.edu/index.cfm","The Wildlife Health Center is dedicated to balancing the needs of people, wildlife, and the environment. They seek to restore and maintain wildlife, human, and environmental health. They use science, technology, and education as their tools.",University Of California At Davis; School Of Veterinary Medicine; Wildlife Health Center,,CA
2936,"9500 Gilman Dr. 
UCSD Mail Code 0208 
La Jolla, CA 92093-0208 United States","A part of the University of California, San Diego, the Scripps Institution of Oceanography is one of the oldest, largest, and most important centers for marine science research and graduate training in the world. The Birch Aquarium serves as the public education center for the institution.",University Of California At San Diego; Scripps Institution Of Oceanography,www.scripps.ucsd.edu,CA
2937,"Environmental Studies Program at University of California 
Santa Barbara, CA 93106-4170 United States","The Environmental Studies Program at UCSB remains one of the strongest undergraduate programs in terms of student demand and national reputation. The environmental studies curriculum is designed to provide students with the scholarly background and intellectual skills necessary to understand complex environmental problems and formulate decisions that are environmentally sound. They offer both a B.S. and B.A. degree in environmental studies, but both recognize and stress the importance of interdisciplinary studies.",University Of California At Santa Barbara; Environmental Studies Program,www.es.ucsb.edu,CA
2938,"WBY, Room 308, 1376 Storrs Road, Unit 4087 
Storrs, CT 06269-4087 United States","The University offers degrees in natural resources, with emphasis in forestry, fisheries, wildlife, biometeorology, watershed hydrology, remote sensing, and soil and water conservation.",University Of Connecticut,www.uconn.edu,CT
2939,"University of Georgia 
Athens, GA 30602-2152 United States","The undergraduate degree (B.S.F.R.) offers majors in forestry, wildlife, fisheries and aquaculture, and forest environmental resources. Graduate programs (M.S., M.F.R., Ph.D.) offer a focus in wildlife ecology and management, fisheries and aquaculture, and a variety of forest biology and management fields.",University Of Georgia; Daniel B. Warnell School Of Forest Resources; Warnell School Of Forest Resources,www.warnell.uga.edu/,GA
2940,"2540 Dole Street 
Room 283 
University of Hawaii at Manoa 
Honolulu, HI 96822 United States","WRRC’s mission is to coordinate and conduct research to identify, characterize, and quantify water and environmental concerns of the state, the nation, and other Pacific Islands and formulate methods for resolving these
   

   concerns. WRRC produces reports, national and international journal articles, books, newsletters, and project bulletins and organizes seminars, workshops and conferences.",University Of Hawaii At Manoa; Water Resources Research Center,www.wrrc.hawaii.edu,HI
2941,"Student Union Building 
875 Perimeter Drive MS 4264 
Moscow, ID 83844-2338 United States","The University of Idaho Extension (UlExt) is a partnership with the Cooperative Extension System. Cooperating county, state, and federal governments deliver knowledge and education to the people of the state to improve social, economic, and environmental conditions. UlExt is located across the state, in 11 research and extension centers and 42 county extension offices.",University Of Idaho Extension,www.uidaho.edu/extension,ID
2942,"111 Mumford Hall (MC-710) 
1301 W. Gregory Drive 
Urbana, IL 61801 United States","University of Illinois Extension provides researched-based information in four core program areas. The core areas are agriculture and natural resources, 4-H youth development, community and economic development and nutrition, family and consumer sciences. Extension is part of the College of Agricultural, Consumer, and Environmental Sciences at the University of Illinois.",University Of Illinois Extension; University Of Illinois Extension,www.extension.uiuc.edu/welcome.html,IL
2943,"Lindley Hall 215 
1475 Jayhawk Blvd. 
Lawrence, KS 66045 United States","Environmental Studies Program offers options in ecology and field biology, environmental policy, environmental impact analysis, environmental health, geology and meteorology, water resources, and environmental land-use analysis",University Of Kansas; Environmental Studies Program,www.esp.ku.edu/,KS
2944,"KSR 
Kansas Biological Survey 
2101 Constant Avenue 
Lawrence, KS 66047-3759 United States","The University of Kansas Field Station and Ecological Reserves (KSR) is the field station for the University of Kansas. Both terrestrial and aquatic research projects are ongoing at KSR, located 10 miles north of the KU campus.",University Of Kansas Field Station And Ecological Reserves,www.ksr.ku.edu,KS
2945,"1000 Hilltop Cir. 
Baltimore, MD 21250 United States","The Department has a strong emphasis on research, scientific approach, faculty contact, and extensive lab offerings",University Of Maryland Baltimore County; Department Of Biological Sciences,www.umbc.edu/biosci,MD
2946,"P.O. Box 775 
Cambridge, MD 21613 United States","UMCES is an institution of the university system of Maryland, with a special mission in multidisciplinary environmental research on Chesapeake Bay, the mid-Atlantic region, and coastal systems around the world.",University Of Maryland Center For Environmental Science; Chesapeake Biological Laboratory; Horn Point Laboratory; Appalachian Laboratory,www.umces.edu,MD
2947,"100 Morrissey Boulevard 
Boston, MA 02125-3393 United States","The Urban Harbors Institute was founded as a center for the study of harbor, coastal, and ocean issues. It conducts multidisciplinary research on the policy and management issues affecting the coastal area, with emphasis on the urban waterfront. It also promotes linkages among scientists, government, academic, and business communities to improve decision-making.",University Of Massachusetts Boston; Urban Harbors Institute,https://www.umb.edu/uhi,MA
2948,"319 Stockbridge Hall 
80 Campus Center Way 
Amherst, MA 01003 United States","University of Massachusetts Extension’s Natural Resources and Environmental Conservation Program provides educational programs and materials that enable people to make informed decisions and take actions to preserve or enhance the quality, productivity, and sustainability of natural resources and natural systems.",University Of Massachusetts Extension; Natural Resources And Environmental; Conservation Program; Department Of Natural Resources Conservation,www.umassextension.org,MA
2949,"32 Campus Drive 
Missoula, MT 59812-0596 United States",Wildlife biology is the study of wild animals and their habitat. The Division of Biological Sciences combines a vertebrate and plant ecology focus with conservation and management activities within the College of Forestry & Conservation.,University Of Montana; Wildlife Biology,www.cfc.umt.edu/wbio/,MT
2950,"Box 9019 
Grand Forks, ND 58202-9019 United States","Wildlife—B.S., M.S., Ph.D.; Dr. Richard D. Crawford, Dr. Richard S. Sweitzer. Fisheries—B.S., M.S., Ph.D.; Dr. Steven Kelsch. Conservation Biology—Specialization within B.S., M.S., and Ph.D. in Biology; Dr. Issac Schlosser, Dr. Robert Newman",University Of North Dakota; Biology Department,www.und.nodak.edu,ND
2951,"2420 Nicolet Drive 
Green Bay, WI 54311-7001 United States","The Natural and Applied Sciences Department offers a bachelor’s degree in environmental studies. Areas of emphasis focus on physical systems and ecology and biological resources. The Department of Public and Environmental Affairs offers a bachelor’s degree in environmental studies and planning with an emphasis in public policy or planning. The graduate school offers a M.S. in environmental science and policy with an emphasis in ecosystems studies, resource management, environmental policy and administration.",University Of Wisconsin At Green Bay; Natural And Applied Sciences Department,www.uwgb.edu,WI
2952,"3932 Wood Hall 
Kalamazoo, MI 49008-5419 United States","This undergraduate interdisciplinary program provides intellectual and practical experience that provokes thought about the complex interrelationships among humans, the social and technological systems they develop, and the natural environment. The program encourages students to develop an appreciation for the many elements of planetary health and to devise creative solutions to environmental problems.",Western Michigan University; Environmental Studies Program,www.wmich.edu/environmental-studies,MI
2953,"P.O. Box 194 
Glenford, NY 12433-0194 United States","Willow Mixed Media is a not-for-profit organization dealing with documentary video and arts projects on issues of social concern—health, environment, the arts, criminal justice, etc.",Willow Mixed Media Inc.,www.documentaryworld.com/,NY
2954,"College of Agriculture, Dept. 3354 
1000 E. University Avenue 
Laramie, WY 82071 United States",University of Wyoming Cooperative Extension Service provides lifelong learning opportunities for the people of Wyoming and empowers them to make choices that enhance their quality of life.,Wyoming Cooperative Extension Services,www.uwyo.edu/uwe/,WY
2955,"127 Wall Street 
New Haven, CT 06511 United States",Law School,Yale Law School; Career Development Office,www.law.yale.edu/cdo,CT
2956,"814 Goggins Road 
Lake George, NY 12845-4117 United States","The Adirondack Mountain Club is dedicated to the protection and responsible recreational use of the New York State Forest Preserve, parks, and other wild lands and waters. The Club is a member-directed organization committed to public service and stewardship. ADK employs a balanced approach to outdoor recreation, advocacy, environmental education, and natural resource conservation. ADK has 26 chapters in New York and New Jersey.","Adirondack Mountain Club, Inc., The (Adk)",www.adk.org,NY
2957,"P.O. Box 701 
East Setauket, NY 11733 United States","The purpose of the Aiza Biby charitable trust is to assist children, ages 3–18, in defining the future of conservation biology and to provide these youth with entertaining lessons in conservation education and hands-on experience in land stewardship across the world.",Aiza Biby,www.biby.org,NY
2958,"Attn: Executive Director 
P.O. Box 304800 
Montgomery, AL 36130-4800 United States",,Alabama Association Of Conservation Districts,www.alacd.org,AL
2959,"3050 Lanark Road 
Millbrook, AL 36054 United States","A representative statewide organization affiliated with the National Wildlife Federation, dedicated to the protection and enhancement of wildlife and its habitat through public education and government interaction.",Alabama Wildlife Federation,www.alabamawildlife.org,AL
